0.53512 -2.13433 1.24577 3.90428 6.40629 10.49671 15.37276 21.71074
0.53846 -2.13427 1.24469 3.90981 6.39583 10.51153 15.35481 21.73240
0.54181 -2.13422 1.24361 3.91535 6.38539 10.52637 15.33687 21.75406
0.54515 -2.13416 1.24254 3.92092 6.37496 10.54122 15.31895 21.77573
0.54849 -2.13410 1.24146 3.92651 6.36455 10.55609 15.30103 21.79742
0.55184 -2.13405 1.24040 3.93212 6.35417 10.57096 15.28313 21.81911
0.55518 -2.13399 1.23933 3.93776 6.34380 10.58585 15.26524 21.84082
0.55853 -2.13394 1.23827 3.94341 6.33345 10.60075 15.24736 21.86254
0.56187 -2.13388 1.23722 3.94908 6.32312 10.61566 15.22949 21.88427
0.56522 -2.13383 1.23616 3.95477 6.31281 10.63058 15.21163 21.90602
0.56856 -2.13377 1.23511 3.96048 6.30251 10.64552 15.19379 21.92777
0.57191 -2.13372 1.23407 3.96621 6.29224 10.66047 15.17596 21.94953
0.57525 -2.13366 1.23303 3.97197 6.28199 10.67543 15.15814 21.97131
0.57860 -2.13361 1.23199 3.97773 6.27176 10.69040 15.14033 21.99310
0.58194 -2.13355 1.23096 3.98352 6.26154 10.70538 15.12253 22.01490
0.58528 -2.13350 1.22994 3.98933 6.25135 10.72038 15.10474 22.03671
0.58863 -2.13344 1.22891 3.99515 6.24118 10.73539 15.08697 22.05853
0.59197 -2.13339 1.22790 4.00100 6.23103 10.75041 15.06920 22.08037
0.59532 -2.13333 1.22688 4.00686 6.22090 10.76544 15.05145 22.10221
0.59866 -2.13328 1.22588 4.01274 6.21079 10.78048 15.03371 22.12407
0.60201 -2.13323 1.22487 4.01863 6.20070 10.79554 15.01599 22.14594
0.60535 -2.13317 1.22388 4.02455 6.19063 10.81061 14.99827 22.16782
0.60870 -2.13312 1.22288 4.03048 6.18058 10.82569 14.98056 22.18971
0.61204 -2.13307 1.22190 4.03642 6.17056 10.84078 14.96287 22.21161
0.61538 -2.13301 1.22091 4.04239 6.16056 10.85589 14.94519 22.23352
0.61873 -2.13296 1.21994 4.04836 6.15058 10.87100 14.92752 22.25545
0.62207 -2.13291 1.21897 4.05436 6.14062 10.88613 14.90986 22.27739
0.62542 -2.13285 1.21800 4.06037 6.13068 10.90127 14.89222 22.29933
0.62876 -2.13280 1.21704 4.06639 6.12076 10.91642 14.87458 22.32129
0.63211 -2.13275 1.21609 4.07243 6.11087 10.93159 14.85696 22.34326
0.63545 -2.13270 1.21514 4.07849 6.10100 10.94676 14.83935 22.36525
0.63880 -2.13265 1.21420 4.08456 6.09116 10.96195 14.82175 22.38724
0.64214 -2.13259 1.21326 4.09064 6.08134 10.97715 14.80416 22.40925
0.64548 -2.13254 1.21233 4.09674 6.07154 10.99237 14.78659 22.43126
0.64883 -2.13249 1.21141 4.10285 6.06176 11.00759 14.76902 22.45329
0.65217 -2.13244 1.21049 4.10897 6.05201 11.02283 14.75147 22.47533
0.65552 -2.13239 1.20958 4.11511 6.04228 11.03808 14.73393 22.49738
0.65886 -2.13234 1.20867 4.12126 6.03258 11.05334 14.71640 22.51944
0.66221 -2.13229 1.20777 4.12742 6.02291 11.06861 14.69888 22.54152
0.66555 -2.13224 1.20688 4.13359 6.01325 11.08389 14.68138 22.56360
0.66890 -2.13219 1.20600 4.13977 6.00363 11.09919 14.66388 22.58570
0.67224 -2.13214 1.20512 4.14597 5.99403 11.11450 14.64640 22.60781
0.67559 -2.13210 1.20425 4.15217 5.98446 11.12982 14.62893 22.62993
0.67893 -2.13205 1.20338 4.15839 5.97491 11.14515 14.61147 22.65206
0.68227 -2.13200 1.20252 4.16461 5.96539 11.16050 14.59402 22.67420
0.68562 -2.13195 1.20167 4.17085 5.95589 11.17585 14.57659 22.69635
0.68896 -2.13190 1.20083 4.17709 5.94643 11.19122 14.55917 22.71852
0.69231 -2.13186 1.19999 4.18334 5.93699 11.20660 14.54175 22.74070
0.69565 -2.13181 1.19916 4.18960 5.92758 11.22199 14.52435 22.76288
0.69900 -2.13176 1.19834 4.19587 5.91820 11.23740 14.50696 22.78508
0.70234 -2.13172 1.19752 4.20215 5.90885 11.25281 14.48959 22.80729
0.70569 -2.13167 1.19671 4.20843 5.89953 11.26824 14.47222 22.82952
0.70903 -2.13163 1.19591 4.21472 5.89024 11.28368 14.45487 22.85175
0.71237 -2.13158 1.19512 4.22101 5.88097 11.29913 14.43753 22.87399
0.71572 -2.13154 1.19433 4.22731 5.87174 11.31460 14.42020 22.89625
0.71906 -2.13149 1.19355 4.23361 5.86254 11.33007 14.40288 22.91852
0.72241 -2.13145 1.19278 4.23992 5.85338 11.34556 14.38557 22.94080
0.72575 -2.13141 1.19202 4.24623 5.84424 11.36106 14.36828 22.96309
0.72910 -2.13136 1.19126 4.25254 5.83514 11.37657 14.35099 22.98539
0.73244 -2.13132 1.19052 4.25886 5.82607 11.39209 14.33372 23.00770
0.73579 -2.13128 1.18978 4.26517 5.81704 11.40763 14.31646 23.03003
0.73913 -2.13124 1.18905 4.27149 5.80804 11.42318 14.29922 23.05237
0.74247 -2.13119 1.18832 4.27781 5.79907 11.43874 14.28198 23.07471
0.74582 -2.13115 1.18761 4.28413 5.79015 11.45431 14.26475 23.09707
0.74916 -2.13111 1.18690 4.29044 5.78126 11.46989 14.24754 23.11944
0.75251 -2.13107 1.18620 4.29676 5.77240 11.48549 14.23034 23.14182
0.75585 -2.13103 1.18551 4.30307 5.76359 11.50109 14.21315 23.16422
0.75920 -2.13099 1.18483 4.30938 5.75481 11.51671 14.19597 23.18662
0.76254 -2.13095 1.18415 4.31568 5.74607 11.53234 14.17881 23.20904
0.76589 -2.13091 1.18349 4.32198 5.73738 11.54798 14.16165 23.23147
0.76923 -2.13088 1.18283 4.32827 5.72872 11.56364 14.14451 23.25391
0.77258 -2.13084 1.18218 4.33456 5.72011 11.57930 14.12738 23.27636
0.77592 -2.13080 1.18154 4.34084 5.71154 11.59498 14.11026 23.29882
0.77926 -2.13076 1.18091 4.34710 5.70302 11.61067 14.09316 23.32129
0.78261 -2.13073 1.18028 4.35336 5.69454 11.62637 14.07606 23.34378
0.78595 -2.13069 1.17967 4.35961 5.68610 11.64209 14.05898 23.36627
0.78930 -2.13065 1.17906 4.36585 5.67772 11.65781 14.04191 23.38878
0.79264 -2.13062 1.17847 4.37207 5.66938 11.67355 14.02484 23.41130
0.79599 -2.13058 1.17788 4.37827 5.66109 11.68930 14.00780 23.43383
0.79933 -2.13055 1.17730 4.38447 5.65285 11.70506 13.99076 23.45637
0.80268 -2.13052 1.17673 4.39064 5.64466 11.72084 13.97374 23.47892
0.80602 -2.13048 1.17616 4.39680 5.63653 11.73662 13.95672 23.50149
0.80936 -2.13045 1.17561 4.40293 5.62845 11.75242 13.93972 23.52406
0.81271 -2.13042 1.17507 4.40905 5.62043 11.76823 13.92273 23.54665
0.81605 -2.13039 1.17453 4.41514 5.61247 11.78405 13.90575 23.56925
0.81940 -2.13036 1.17401 4.42121 5.60456 11.79988 13.88879 23.59186
0.82274 -2.13032 1.17349 4.42725 5.59672 11.81572 13.87183 23.61448
0.82609 -2.13029 1.17298 4.43326 5.58894 11.83158 13.85489 23.63711
0.82943 -2.13026 1.17248 4.43925 5.58122 11.84745 13.83796 23.65976
0.83278 -2.13023 1.17199 4.44520 5.57357 11.86333 13.82104 23.68241
0.83612 -2.13021 1.17151 4.45112 5.56598 11.87922 13.80413 23.70508
0.83946 -2.13018 1.17104 4.45700 5.55847 11.89512 13.78724 23.72776
0.84281 -2.13015 1.17058 4.46285 5.55102 11.91104 13.77036 23.75045
0.84615 -2.13012 1.17013 4.46866 5.54366 11.92696 13.75348 23.77315
0.84950 -2.13010 1.16969 4.47442 5.53636 11.94290 13.73662 23.79586
0.85284 -2.13007 1.16925 4.48014 5.52915 11.95885 13.71978 23.81859
0.85619 -2.13004 1.16883 4.48582 5.52202 11.97482 13.70294 23.84132
0.85953 -2.13002 1.16841 4.49144 5.51497 11.99079 13.68611 23.86407
0.86288 -2.12999 1.16801 4.49702 5.50800 12.00678 13.66930 23.88683
0.86622 -2.12997 1.16761 4.50254 5.50113 12.02278 13.65250 23.90960
0.86957 -2.12995 1.16723 4.50800 5.49434 12.03879 13.63571 23.93238
0.87291 -2.12992 1.16685 4.51341 5.48765 12.05481 13.61893 23.95517
0.87625 -2.12990 1.16648 4.51875 5.48106 12.07084 13.60217 23.97797
0.87960 -2.12988 1.16613 4.52402 5.47457 12.08689 13.58541 24.00079
0.88294 -2.12986 1.16578 4.52922 5.46818 12.10294 13.56867 24.02362
0.88629 -2.12984 1.16544 4.53436 5.46190 12.11901 13.55194 24.04645
